id	ribocop	rpbp	riborf	ribowave	truth
ENSMUSG00000025316_ENSMUST00000026354_ribo	0.6597621451328834	1180.3309301241247	1.0154	1.0	1.0
ENSMUSG00000068744_ENSMUST00000090561_ribo	0.6793287426435463	832.0757313123997	1.0250	4.26750685730517e-48	1.0
ENSMUSG00000078786_ENSMUST00000108379_ribo	0.5930653652879965	250.80430650156688	0.7283	2.3411826176963198e-49	1.0
ENSMUSG00000078786_ENSMUST00000108379_rna	0.0	6.157237809155845	0.2235	0.19407828672411104	0.0
ENSMUSG00000011349_ENSMUST00000011493_ribo	1.0	455.0384804984278	1.2224	1.0	1.0
ENSMUSG00000011349_ENSMUST00000011493_rna	0.0	38.239415682890694	0.4278	1.0	0.0
ENSMUSG00000026114_ENSMUST00000195272_ribo	0.6887992773257271	2.811613858168812	1.0560	1.0	1.0
ENSMUSG00000042557_ENSMUST00000168177_ribo	0.6570929707886387	586.9606898331135	0.7945	0.0594709504034006	1.0
ENSMUSG00000042557_ENSMUST00000168177_rna	0.0	1.4059298437490781	0.3637	1.0	0.0
ENSMUSG00000039013_ENSMUST00000012798_ribo	0.5153063019390907	315.7404803821846	0.9063	1.0	1.0
ENSMUSG00000037434_ENSMUST00000044954_ribo	0.6731958163576609	277.8099552679442	1.0659	5.5578319607387304e-12	1.0
ENSMUSG00000037434_ENSMUST00000044954_rna	0.0	11.545218533995381	0.2971	0.0923941323730044	0.0
ENSMUSG00000052085_ENSMUST00000025831_rna	0.0	206.3882794112078	0.4264	1.0	0.0
ENSMUSG00000020085_ENSMUST00000080099_ribo	0.5958289309908381	52.55642818674983	0.9935	1.0	1.0
ENSMUSG00000073568_ENSMUST00000097580_ribo	0.6284245179263556	120.64188546090531	1.2000	3.6175947788916803e-06	1.0
ENSMUSG00000031728_ENSMUST00000034163_ribo	0.506348570844872	841.8400531022471	0.8625	1.0	1.0
ENSMUSG00000031728_ENSMUST00000034163_rna	0.0	3.3505099957884568	0.4269	1.0	0.0
ENSMUSG00000040112_ENSMUST00000036111_ribo	0.7113242830185089	65.55158460441393	0.5159	8.31136204550148e-20	1.0
ENSMUSG00000040112_ENSMUST00000036111_rna	0.0	-0.5521974034083996	0.3654	0.39485216270967	0.0
ENSMUSG00000034777_ENSMUST00000037807_ribo	0.5714285714285715	147.05211144526197	0.9320	1.0	1.0
ENSMUSG00000034777_ENSMUST00000037807_rna	0.0	26.50810248278958	0.4176	1.0	0.0
ENSMUSG00000002210_ENSMUST00000002280_ribo	0.6776230315449498	129.36309107019918	1.2926	0.0745162251690127	1.0
ENSMUSG00000002210_ENSMUST00000002280_rna	0.0	4.519578900508577	0.3835	1.0	0.0
ENSMUSG00000015016_ENSMUST00000015160_ribo	0.593223855002982	76.66292900504205	0.8338	0.6749843270308129	1.0
ENSMUSG00000015016_ENSMUST00000015160_rna	0.0	2.584636749285096	0.3875	1.0	0.0
ENSMUSG00000015980_ENSMUST00000016124_ribo	0.6598205430104129	94.15824722255222	1.1255	0.00153720813952632	1.0
ENSMUSG00000015980_ENSMUST00000016124_rna	0.0	0.4750221635959946	0.2620	1.0	0.0
ENSMUSG00000039221_ENSMUST00000043867_ribo	0.6373553994380883	355.84013865473116	0.8140	0.000137534902458984	1.0
ENSMUSG00000039221_ENSMUST00000043867_rna	0.0	-1.736069846182886	0.4850	1.0	0.0
ENSMUSG00000024542_ENSMUST00000025425_ribo	0.6281171115288744	321.81747550771524	1.0921	1.0	1.0
ENSMUSG00000024542_ENSMUST00000025425_rna	0.0	6.939374909046592	0.2902	1.0	0.0
ENSMUSG00000096210_ENSMUST00000180086_ribo	0.7606963087254548	305.62259145953726	1.0782	2.4789562974655193e-68	1.0
ENSMUSG00000096210_ENSMUST00000180086_rna	0.0	1.2874538996730678	0.2895	0.000630944976854259	0.0
ENSMUSG00000042747_ENSMUST00000040888_ribo	0.7676726588224718	89.15674854684104	1.0594	8.122521042130559e-13	1.0
ENSMUSG00000042747_ENSMUST00000040888_rna	0.0	0.866859391295776	0.2512	1.0	0.0
ENSMUSG00000026170_ENSMUST00000027356_ribo	0.44534193805869904	328.80339001574293	0.9514	1.0	1.0
ENSMUSG00000026170_ENSMUST00000027356_rna	0.0	2.785143246669577	0.3201	1.0	0.0
ENSMUSG00000058440_ENSMUST00000115200_ribo	0.6636083208547779	48.58234685849675	1.1025	1.0	1.0
ENSMUSG00000058440_ENSMUST00000115200_rna	0.0	1.335249301917571	0.4415	1.0	0.0
ENSMUSG00000038181_ENSMUST00000088295_ribo	0.7017317733384092	187.5853842563037	1.2934	0.251117131520232	1.0
ENSMUSG00000021115_ENSMUST00000072040_ribo	0.7041402117216133	91.57023389336797	1.1650	8.30122597186868e-09	1.0
ENSMUSG00000021115_ENSMUST00000072040_rna	0.0	-0.17895883635902976	0.3702	1.0	0.0
ENSMUSG00000032724_ENSMUST00000076212_ribo	0.4993518127446099	214.02428859164206	1.0821	0.0172779861671241	1.0
ENSMUSG00000032724_ENSMUST00000076212_rna	0.0	4.274070107665466	0.4678	1.0	0.0
ENSMUSG00000017760_ENSMUST00000017904_ribo	0.7193219190594606	1700.179200268106	0.8408	0.314322115203514	1.0
ENSMUSG00000045318_ENSMUST00000049545_rna	0.0	94.11598149573638	0.3938	1.0	0.0
ENSMUSG00000022791_ENSMUST00000115124_ribo	0.5460359840485675	95.42900445823881	0.7562	9.60488211123863e-05	1.0
ENSMUSG00000022791_ENSMUST00000115124_rna	0.0	4.773998268819099	0.2429	0.685426367872713	0.0
ENSMUSG00000047153_ENSMUST00000022831_ribo	0.6218311483072088	301.50805051779594	0.8459	2.96029906661219e-08	1.0
ENSMUSG00000003970_ENSMUST00000004072_ribo	0.8312968959030643	169.66112326610835	1.1880	1.0	1.0
