id	ribocop	rpbp	riborf	ribowave	truth
ENSMUSG00000026864_ENSMUST00000028222_ribo	0.8761447201638085	151.16045158902216	1.2254	0.00010730555936207	1.0
ENSMUSG00000026864_ENSMUST00000028222_rna	0.0	11.685847273899071	0.5698	1.0	0.0
ENSMUSG00000035772_ENSMUST00000038600_ribo	0.7156235954635036	19.377900510463164	0.7414	0.0271003205543395	1.0
ENSMUSG00000035772_ENSMUST00000038600_rna	0.0	-1.9011628542475592	0.2642	1.0	0.0
ENSMUSG00000032249_ENSMUST00000085519_ribo	0.8577154709228217	924.3838719734265	1.0691	2.45096015153961e-21	1.0
ENSMUSG00000032249_ENSMUST00000085519_rna	0.0	3.364657232841637	0.4712	1.0	0.0
ENSMUSG00000026812_ENSMUST00000028155_ribo	0.7665799313093017	80.74343091094056	0.9749	0.132194012188957	1.0
ENSMUSG00000026812_ENSMUST00000028155_rna	0.0	68.23309647541606	0.3263	1.0	0.0
ENSMUSG00000033902_ENSMUST00000066058_ribo	0.6186404847588912	250.4171142494297	0.8519	1.0	1.0
ENSMUSG00000033488_ENSMUST00000046743_ribo	0.7839217018750402	472.5080396670992	0.9773	1.0	1.0
ENSMUSG00000028412_ENSMUST00000107646_ribo	0.8573258242508758	671.4090167891204	1.2117	1.0	1.0
ENSMUSG00000028412_ENSMUST00000107646_rna	0.0	-0.35169119118552317	0.3033	1.0	0.0
ENSMUSG00000030816_ENSMUST00000205694_ribo	0.7866174320354021	723.9254344651176	1.1347	8.35778318544331e-06	1.0
ENSMUSG00000030816_ENSMUST00000205694_rna	0.0	19.05964851686076	0.3061	0.000509407906494237	0.0
ENSMUSG00000025324_ENSMUST00000168747_ribo	0.7373228576056086	47.73989284966012	0.8534	1.0	1.0
ENSMUSG00000025324_ENSMUST00000168747_rna	0.0	13.175288982048414	0.3175	0.37681699275647207	0.0
ENSMUSG00000024231_ENSMUST00000162301_ribo	0.7456568593051232	2490.38689715969	0.8775	0.0027319296178016602	1.0
ENSMUSG00000009995_ENSMUST00000124200_ribo	0.695328677332201	106.40945579569262	1.0950	1.0	1.0
ENSMUSG00000021037_ENSMUST00000021425_ribo	0.7759886604783818	119.71132620672759	1.0404	0.6437255314404711	1.0
ENSMUSG00000025809_ENSMUST00000090006_ribo	0.7690506278301025	67.97958520825003	0.8612	0.0009918687728672519	1.0
ENSMUSG00000000959_ENSMUST00000000985_ribo	0.7195549514413637	103.06478385920107	0.9401	1.73988633132262e-05	1.0
ENSMUSG00000000959_ENSMUST00000000985_rna	0.0	16.64586304238901	-0.0230	1.0	0.0
ENSMUSG00000020156_ENSMUST00000020365_ribo	0.7095223184542071	750.7671559633217	1.0925	0.7159706875267349	1.0
ENSMUSG00000048439_ENSMUST00000049887_ribo	0.7742748878748376	24.905825030533492	0.8896	0.310171627373622	1.0
ENSMUSG00000042675_ENSMUST00000106356_ribo	0.7163518805853635	395.2771515056997	0.9057	1.3374842686406e-09	1.0
ENSMUSG00000042675_ENSMUST00000106356_rna	0.0	-1.02401757687187	0.4251	0.256032353149853	0.0
ENSMUSG00000058013_ENSMUST00000202308_ribo	0.8240515112996905	346.4614276446015	1.1348	0.164544512501788	1.0
ENSMUSG00000058013_ENSMUST00000202308_rna	0.0	1.2178502328879688	0.2684	0.000297828294004843	0.0
ENSMUSG00000029430_ENSMUST00000031383_ribo	0.7652960134472909	505.0039392694383	1.0041	4.31048637829879e-07	1.0
ENSMUSG00000029430_ENSMUST00000031383_rna	0.0	9.02504518440211	-0.2761	1.0	0.0
ENSMUSG00000071723_ENSMUST00000096368_ribo	0.7881060278357923	376.2433178642402	1.0930	1.0	1.0
ENSMUSG00000071723_ENSMUST00000096368_rna	0.0	415.3604879881591	0.0582	1.0	0.0
ENSMUSG00000041115_ENSMUST00000168786_ribo	0.8749999999999999	-547.1060879681481	1.2133	1.0	1.0
