id	ribocop	rpbp	riborf	ribowave	truth
ENSG00000101224_ENST00000245960_ribo	0.6320632416849657	1565.4364842807536	1.2851	5.12646175224759e-07	1.0
ENSG00000107643_ENST00000374179_ribo	0.5464532103585003	86.4903790862254	0.9401	1.0	1.0
ENSG00000278845_ENST00000619548_ribo	0.3333333333333334	9.604181824405714	0.6855	1.0	1.0
ENSG00000064042_ENST00000512946_ribo	0.8196798155377503	-863.655775980702	1.2782	1.0	1.0
ENSG00000064042_ENST00000512946_rna	0.0	83.41347599621167	0.3392	1.0	0.0
ENSG00000126351_ENST00000450525_rna	0.0	0.02887919646195769	0.3561	0.15853571978893	0.0
ENSG00000119335_ENST00000322030_ribo	0.5630135651114856	275.59334016819514	0.9574	1.0	1.0
ENSG00000012963_ENST00000013070_ribo	0.4338302286438406	128.05662934616794	0.9466	0.00145740090593497	1.0
ENSG00000012963_ENST00000013070_rna	0.0	58.692640485155266	0.1496	1.0	0.0
ENSG00000143164_ENST00000312263_ribo	0.6471563735939361	1021.1087267458383	1.1226	1.0	1.0
ENSG00000143164_ENST00000312263_rna	0.0	10.576195159885174	0.4255	1.0	0.0
ENSG00000168256_ENST00000307641_ribo	0.5491696473652762	77.59330285110968	1.0106	0.0005110083838471611	1.0
ENSG00000010278_ENST00000382518_ribo	0.6686535360003326	39.17638194714781	1.1799	0.0311559296103789	1.0
ENSG00000010278_ENST00000382518_rna	0.0	0.6556548043858541	0.3884	1.0	0.0
ENSG00000102081_ENST00000440235_ribo	0.5773393882105705	204.64096970362232	0.8510	0.0414579313713285	1.0
ENSG00000102081_ENST00000440235_rna	0.0	19.381125233886564	0.3590	0.331033594138456	0.0
ENSG00000164190_ENST00000282516_ribo	0.6437390775772422	519.4078034024183	0.6915	1.0	1.0
ENSG00000164190_ENST00000282516_rna	0.0	-0.6144858037733343	0.3441	1.0	0.0
ENSG00000037241_ENST00000519974_ribo	0.7792421767851835	278.4373205249408	0.7476	1.0	1.0
ENSG00000171310_ENST00000303694_ribo	0.4851304592581258	238.47243479527833	0.8429	0.00264672393711619	1.0
ENSG00000171310_ENST00000303694_rna	0.0	30.486926501668677	0.3705	1.0	0.0
ENSG00000131507_ENST00000253814_ribo	0.5243828063273466	21.424067761319204	0.8104	0.42555784017219106	1.0
ENSG00000131507_ENST00000253814_rna	0.0	0.3845575402409125	0.3426	0.216593695171469	0.0
ENSG00000107771_ENST00000372088_ribo	0.5381449618829486	-265.4731861310138	0.8355	0.18182925412706402	1.0
ENSG00000107771_ENST00000372088_rna	0.0	-2.7127501019906504	0.3625	1.0	0.0
ENSG00000239887_ENST00000426197_rna	0.0	3.3165451683263427	0.3320	1.0	0.0
ENSG00000139266_ENST00000266643_ribo	0.5567764362830022	269.82614302236846	0.9669	1.0	1.0
ENSG00000041988_ENST00000307896_ribo	0.36324157862838935	79.35945574070138	0.7669	1.0	1.0
ENSG00000182326_ENST00000406697_ribo	0.5354287946870401	277.97470957451674	1.2682	1.0	1.0
ENSG00000129103_ENST00000434526_ribo	0.4663166681432914	408.3502370982576	0.6636	0.0019485742057614	1.0
ENSG00000116863_ENST00000373178_ribo	0.6196196990320526	38.13475024784407	0.9238	1.0	1.0
ENSG00000116863_ENST00000373178_rna	0.0	3.620674889989928	0.2428	1.0	0.0
ENSG00000113742_ENST00000520867_ribo	0.5616714329005386	331.20712932531796	0.9308	0.34254385620508393	1.0
ENSG00000113742_ENST00000520867_rna	0.0	1.9165374455456003	0.3953	1.0	0.0
ENSG00000110514_ENST00000342922_ribo	0.5194955326439226	24.735547737107026	0.9504	1.0	1.0
ENSG00000110514_ENST00000342922_rna	0.0	93.20088169194514	0.3196	1.0	0.0
ENSG00000160310_ENST00000291705_ribo	0.4965997479293296	689.1423847842897	1.2728	1.0	1.0
ENSG00000160310_ENST00000291705_rna	0.0	-1.7099096578586348	0.3111	1.0	0.0
ENSG00000112039_ENST00000229769_ribo	0.4679048100229401	4.527894440952878	0.8343	1.0	1.0
ENSG00000052795_ENST00000264433_rna	0.0	33.60884922649822	0.2182	1.0	0.0
ENSG00000133794_ENST00000389707_ribo	0.4843221048378524	111.05643309504785	0.6603	1.0	1.0
ENSG00000145495_ENST00000503788_ribo	0.5963625961537329	2486.004525948132	1.2731	1.0	1.0
ENSG00000068383_ENST00000368594_ribo	0.5567764362830023	30.72178452373464	0.8343	1.0	1.0
ENSG00000068383_ENST00000368594_rna	0.0	12.82633075311503	0.2880	1.0	0.0
ENSG00000136504_ENST00000424009_ribo	0.5636633292357123	716.1169535541162	0.5566	1.0	1.0
ENSG00000136504_ENST00000424009_rna	0.0	56.23585285224499	0.3375	1.0	0.0
ENSG00000142949_ENST00000359947_ribo	0.5536311734901369	31.91922525286941	0.7073	0.418578242442746	1.0
ENSG00000084234_ENST00000278756_ribo	0.6421009984753981	2801.796533689963	0.5974	0.135572170170524	1.0
ENSG00000196704_ENST00000359904_ribo	0.7228685131713988	276.73069855085157	1.2787	1.0	1.0
ENSG00000188732_ENST00000409994_ribo	0.5291502622129179	249.08717684866247	0.9448	1.0	1.0
ENSG00000105185_ENST00000590247_ribo	0.5794313557273622	27.154739358528506	1.0682	0.0228048651613834	1.0
ENSG00000170312_ENST00000316629_ribo	0.6433872870762516	7.161630676947958	0.9488	7.68091520931378e-05	1.0
ENSG00000170312_ENST00000316629_rna	0.0	0.9162085526244255	0.4541	1.0	0.0
ENSG00000166295_ENST00000621663_ribo	0.3794846427234056	39.37025204541894	1.1424	0.17533090305388	1.0
ENSG00000175575_ENST00000541951_ribo	0.6565073421974565	82.47581907050449	0.9001	1.0	1.0
ENSG00000170142_ENST00000306627_ribo	0.4277680568617678	0.4422947473552341	0.3081	0.162587817198315	1.0
ENSG00000170142_ENST00000306627_rna	0.0	-0.14357607725636967	0.2946	1.0	0.0
ENSG00000171135_ENST00000307768_ribo	0.4523264687934817	0.6946446341905599	0.7405	0.0524879089808362	1.0
ENSG00000171135_ENST00000307768_rna	0.0	-0.9248103886487016	0.2648	1.0	0.0
ENSG00000111276_ENST00000228872_ribo	0.4406834722050271	12.316505531773828	0.7354	0.304876237014373	1.0
ENSG00000111276_ENST00000228872_rna	0.0	16.522698593526684	0.3362	1.0	0.0
ENSG00000178691_ENST00000322652_ribo	0.5524269098978605	46.81644049758347	1.1907	1.0	1.0
ENSG00000178691_ENST00000322652_rna	0.0	3.9132386708241143	0.3653	0.49789385635295397	0.0
ENSG00000154710_ENST00000450873_ribo	0.5623308926488668	765.4367918741136	1.2664	1.0	1.0
ENSG00000162928_ENST00000295030_ribo	0.6015668841029918	69.85461159211445	1.1743	0.522622340154178	1.0
ENSG00000162928_ENST00000295030_rna	0.0	7.3244215910528965	0.2139	1.0	0.0
ENSG00000173692_ENST00000308696_ribo	0.6012764434404879	277.64870250094185	0.8304	0.6794755640219929	1.0
ENSG00000133612_ENST00000335367_ribo	0.5329387100211931	-221.40689262664	0.6287	0.0231708573442369	1.0
ENSG00000129657_ENST00000430767_ribo	0.6302415261649282	2.2655309790102933	0.9731	0.0399449667929918	1.0
ENSG00000129657_ENST00000430767_rna	0.0	17.329637472100544	0.4773	0.14164200731113	0.0
ENSG00000130311_ENST00000593466_ribo	0.3640170245901749	2.345038229084235	0.7195	0.0018611719019412398	1.0
ENSG00000112130_ENST00000373479_ribo	0.6934611955632884	70.30754624264063	1.1021	1.0	1.0
ENSG00000112130_ENST00000373479_rna	0.0	-2.559356089814429	0.1524	0.167602442966264	0.0
ENSG00000196313_ENST00000627934_ribo	0.7215685393812521	-324.28664835613927	0.9206	0.29646501487980703	1.0
ENSG00000115109_ENST00000443902_ribo	0.5966649564829366	118.63922034545294	0.9795	1.0	1.0
ENSG00000115109_ENST00000443902_rna	0.0	117.7633827415275	0.2442	1.0	0.0
ENSG00000145494_ENST00000274137_ribo	0.7467353239636549	296.0078730450979	0.9374	5.4260414876057004e-05	1.0
ENSG00000130669_ENST00000358301_ribo	0.4768357752220155	645.5739773261148	1.0914	1.0	1.0
ENSG00000130669_ENST00000358301_rna	0.0	15.212062698566115	0.1691	1.0	0.0
ENSG00000017260_ENST00000359644_ribo	0.545019928383616	699.1682389826165	1.0990	0.32126050628219605	1.0
ENSG00000197102_ENST00000360184_ribo	0.5738605518054137	532.8675812228693	1.1969	1.0	1.0
ENSG00000278828_ENST00000369163_ribo	0.7130935107488453	21.17798590589048	0.9245	1.7360645797046e-05	1.0
ENSG00000278828_ENST00000369163_rna	0.0	-0.0073273364725139345	0.4245	1.0	0.0
ENSG00000129116_ENST00000507735_ribo	0.6731403512648724	1481.6493753785485	0.9985	2.3967385521021804e-09	1.0
ENSG00000249915_ENST00000618970_ribo	0.6381038061839117	175.4524708091918	0.3917	6.8055180290792e-06	1.0
ENSG00000165046_ENST00000379957_rna	0.0	1.2481501673337334	0.2834	1.0	0.0
ENSG00000140416_ENST00000267996_ribo	0.5592509704909555	369.11934433888814	1.0178	1.0	1.0
ENSG00000068354_ENST00000376771_ribo	0.1889822365046137	45.86427132219933	0.4077	1.0	1.0
ENSG00000068354_ENST00000376771_rna	0.0	35.22784133264915	0.3100	1.0	0.0
ENSG00000213694_ENST00000358157_ribo	0.5408484138857406	31.871406689865807	0.8700	1.0	1.0
ENSG00000213694_ENST00000358157_rna	0.0	2.9854295116328444	0.3439	1.0	0.0
ENSG00000048052_ENST00000405010_ribo	0.8671898322004572	440.8457974681387	1.3227	1.0	1.0
ENSG00000141552_ENST00000571570_ribo	0.4400237764502676	4.98440960363078	0.4683	1.0	1.0
ENSG00000107443_ENST00000265992_rna	0.0	10.423729434023244	0.4169	1.0	0.0
ENSG00000152082_ENST00000281871_ribo	0.5443738260129305	254.7468591321037	0.9091	0.44684906933108204	1.0
ENSG00000006576_ENST00000415251_ribo	0.21445617227824654	18.382539470967004	0.6038	0.514090482308015	1.0
ENSG00000149925_ENST00000395248_ribo	0.595722236870339	780.0346312791842	0.9299	7.163927296544819e-06	1.0
ENSG00000154217_ENST00000581322_ribo	0.3512687379665184	251.09000449304654	0.9927	1.0	1.0
ENSG00000090520_ENST00000439351_ribo	0.6211601362334571	156.37831698503334	1.3102	0.023456105617516005	1.0
ENSG00000090520_ENST00000439351_rna	0.0	10.776652727086343	0.4186	0.169403329770872	0.0
ENSG00000124831_ENST00000244815_ribo	0.6573906621354474	2439.651456659362	1.2421	0.617456486627792	1.0
ENSG00000124831_ENST00000244815_rna	0.0	71.11897856304222	0.3213	0.0234976459461446	0.0
ENSG00000135912_ENST00000392102_ribo	0.5105094387217435	371.401029861157	1.0223	1.0	1.0
ENSG00000102103_ENST00000376563_ribo	0.6300507499320834	270.48221089528954	-0.0585	1.0	1.0
ENSG00000122642_ENST00000242209_ribo	0.6995191244726688	618.0436797400625	1.1428	0.45692572412024296	1.0
ENSG00000103034_ENST00000356752_ribo	0.20351933162035324	-204.59423042268645	0.5050	1.0	1.0
ENSG00000120756_ENST00000457734_ribo	0.5410620971558661	45.21047369280399	1.0149	0.272659009658606	1.0
ENSG00000160007_ENST00000614079_ribo	0.3365783758012921	39.40550268727816	0.3974	1.0	1.0
ENSG00000160007_ENST00000614079_rna	0.0	152.01569143633276	0.1129	1.0	0.0
ENSG00000101294_ENST00000340852_ribo	0.6218311050638327	26.74693466260227	0.8570	1.4272305043486901e-05	1.0
ENSG00000146731_ENST00000275603_ribo	0.6125831324642772	33.56394113509314	0.4530	1.0	1.0
ENSG00000146731_ENST00000275603_rna	0.0	0.3873923028757176	0.2427	1.0	0.0
ENSG00000147133_ENST00000373790_ribo	0.5615208379835285	614.14416877843	1.2987	1.0	1.0
ENSG00000168297_ENST00000479241_ribo	0.3844187531556931	12.689715899034809	0.5286	0.345859790963023	1.0
ENSG00000138639_ENST00000264343_ribo	0.5600999119419147	236.1996037485569	0.6013	0.0160306535299554	1.0
ENSG00000119969_ENST00000348459_ribo	0.5412056589757342	1666.10531868426	0.8261	1.0	1.0
ENSG00000187860_ENST00000405659_rna	0.0	13.882403900132203	0.2151	1.0	0.0
ENSG00000103152_ENST00000356432_ribo	0.5596392644983584	497.50546410451875	1.2747	1.0	1.0
