id	ribocop	rpbp	riborf	ribowave	truth
ENSMUSG00000022191_ENSMUST00000169061_ribo	0.7964469415042736	29.649453660218462	1.0462	1.0	1.0
ENSMUSG00000022191_ENSMUST00000169061_rna	0.05279771443444239	10.73011473940528	0.2943	1.0	0.0
ENSMUSG00000069601_ENSMUST00000182439_ribo	0.8201129212710909	4316.9918816024465	1.1140	1.0	1.0
ENSMUSG00000020818_ENSMUST00000021173_ribo	0.8008626066899467	1181.6885835653177	1.1178	5.49392910547123e-05	1.0
ENSMUSG00000055254_ENSMUST00000109838_ribo	0.8174450415485263	2.299997210872533	1.0395	0.0038612239957872205	1.0
ENSMUSG00000055254_ENSMUST00000109838_rna	0.09528092805956004	-1.1442560548489382	0.3944	0.0806257187313022	0.0
ENSMUSG00000042102_ENSMUST00000048001_ribo	0.32777738867854445	79.20729240960463	0.7225	1.0	1.0
ENSMUSG00000038084_ENSMUST00000160597_ribo	0.8140006246664622	300.038336138465	0.9530	0.000569792115313362	1.0
ENSMUSG00000055633_ENSMUST00000069324_ribo	0.8180424023950467	666.801725334996	1.1656	2.6780687138910695e-11	1.0
ENSMUSG00000055633_ENSMUST00000069324_rna	0.3004626062886656	43.99911902846429	0.3632	1.0	0.0
ENSMUSG00000050786_ENSMUST00000114491_ribo	0.8011466171474222	61.44161710642587	0.8994	1.0	1.0
ENSMUSG00000022681_ENSMUST00000023362_ribo	0.5650138894641967	128.97807725354966	1.1137	1.0	1.0
ENSMUSG00000025060_ENSMUST00000051691_ribo	0.8250442459197843	1014.0457438091612	0.8280	1.0	1.0
ENSMUSG00000025060_ENSMUST00000051691_rna	0.04383324891878153	5.334868294501575	0.3174	1.0	0.0
ENSMUSG00000025860_ENSMUST00000115094_ribo	0.632373704844426	216.13465803855308	1.1914	0.0651215701112169	1.0
ENSMUSG00000025860_ENSMUST00000115094_rna	0.031044634760723836	3.179629860005111	0.2843	0.196044170836981	0.0
ENSMUSG00000021975_ENSMUST00000043914_ribo	0.7594362800246623	340.9470749244831	0.8058	0.00266131866901544	1.0
ENSMUSG00000022014_ENSMUST00000022591_ribo	0.5448623679425842	293.71402151553616	0.8950	0.27953212082193896	1.0
ENSMUSG00000056481_ENSMUST00000070630_ribo	0.715571136182034	2.1150909853815447	0.8820	0.114489211602078	1.0
ENSMUSG00000056481_ENSMUST00000070630_rna	0.17669136775354732	27.76675226974976	0.2121	1.0	0.0
ENSMUSG00000043333_ENSMUST00000053202_ribo	0.6557438524302001	192.45652415911127	0.7658	0.0369519111945338	1.0
ENSMUSG00000013584_ENSMUST00000034723_ribo	0.7653972159520853	23.11732406195295	0.9715	1.0	1.0
ENSMUSG00000013584_ENSMUST00000034723_rna	0.049070549658214065	-0.0762320756547723	0.2275	1.0	0.0
ENSMUSG00000030924_ENSMUST00000033218_ribo	0.7211102550927979	569.2276065776396	0.8809	1.0	1.0
ENSMUSG00000033068_ENSMUST00000094467_ribo	0.7706218717870766	193.46849562260036	1.0382	7.065449927544999e-06	1.0
ENSMUSG00000033068_ENSMUST00000094467_rna	0.0395802173663641	8.983797604499408	0.3776	1.0	0.0
ENSMUSG00000026778_ENSMUST00000028118_ribo	0.8141693061884848	107.97363963552796	1.1923	0.0408935146314985	1.0
ENSMUSG00000026778_ENSMUST00000028118_rna	0.07378425092936185	3.0878629954772805	0.2888	1.0	0.0
ENSMUSG00000068735_ENSMUST00000111266_ribo	0.8771691036154246	77.9180462754448	1.1115	4.90906296292644e-19	1.0
